"Gene","CV","Avg_Correlation","Combined_Score"
"51207",1.53742748794581,0.117468642198328,0.180599519487381
"79025",1.30485001317347,0.137713567434424,0.179695550280974
"3207",1.38913195227532,0.129186787614145,0.179457494486614
"90527",1.31435489616141,0.136320347182532,0.179173315765785
"340273",1.45887659035633,0.121777656782201,0.177658572708
"9543",1.46851927107925,0.12079342609597,0.17738747404162
"2254",1.41668914786184,0.124404486880303,0.176242486508646
"100130418",1.30080776296182,0.134173418768803,0.174533824717586
"4105",1.32555745867079,0.131569415038101,0.174402819436708
"127534",1.49014733544963,0.116521479469139,0.173634172153586
"158511",1.38552712427724,0.125083708441451,0.173306870850816
"145258",1.43019088887317,0.120778091551351,0.172735726112232
"375323",1.44690918699307,0.118940203591773,0.172095673279763
"29106",1.27556924655783,0.133241066450979,0.169958206743436
"118611",1.44642827637398,0.117232898815081,0.169568979767423
"1114",1.46837617653876,0.115411935355113,0.16946813636368
"285629",1.35879397627087,0.124591419442482,0.169294070233482
"793",1.52244961275144,0.1110380261771,0.16904979995401
"9427",1.34879825947506,0.125145582947269,0.168796144460269
"220382",1.37170877736526,0.122720003463767,0.168336105909544
"9503",1.30047277783119,0.129184351895129,0.168000732961381
"389816",1.30210797071738,0.129013799497378,0.167989896658069
"166979",1.30837523326581,0.128013106130101,0.167489177594052
"340706",1.29740743662178,0.128765946530618,0.167061896612465
"4102",1.32005206848585,0.126173648290461,0.16655578541423
"1404",1.3157125555303,0.126563415360265,0.166521074660296
"145270",1.32140310331118,0.125575446641127,0.165935784891272
"54575",1.29188563234741,0.128342146873846,0.165803375570942
"269",1.413381833297,0.117045468632697,0.165429939035188
"56000",1.30944203027534,0.126262777765237,0.165333788065117
"79258",1.29437247771582,0.127705236740725,0.165298143697378
"91156",1.31086974660921,0.125400997856529,0.16438437428473
"114815",1.43973385277656,0.113732206549005,0.163744107919578
"2980",1.32479886115612,0.123348401521033,0.163411821860493
"199713",1.39438175482637,0.116961325971006,0.163088738954271
"1280",1.5112884197994,0.10741626646826,0.162336959611569
"89766",1.36923246184187,0.117912485443851,0.161449602726177
"171022",1.3910123977276,0.115953042415574,0.161292119554298
"654463",1.44786417788832,0.111343924329081,0.161210879461584
"221883",1.29576018272532,0.123903253637308,0.16054890257334
"3769",1.53778713577048,0.103856754052175,0.159709580344314
"78997",1.48629264759702,0.107202351657462,0.159334067073596
"3854",1.41017846064921,0.112820320263678,0.159096785559384
"55567",1.38764641419077,0.114563833461591,0.158974092698925
"401409",1.35487719671918,0.117239841659604,0.158845588011566
"200150",1.39228667907872,0.114061018174249,0.158805636206163
"2913",1.56232503667852,0.101523581212344,0.158612832741309
"89",1.28935882066004,0.122535200682047,0.157991841840745
"94027",1.33542482761383,0.117010437774792,0.15625864369442
"148198",1.35957078504189,0.114899877727826,0.156214516963637
"6423",1.27739633151922,0.122224639124145,0.156129305638443
"29850",1.42930671578705,0.108951965575145,0.155725776094755
"149954",1.40505005428481,0.110707405519605,0.155549446135052
"54596",1.3080211232334,0.117431570428333,0.15360297465473
"248",1.4635140003552,0.104920043034644,0.153551951899072
"10321",1.53905509076963,0.0990760105224225,0.152483438367679
"133396",1.36903100741861,0.111365348438005,0.152462615163607
"1745",1.34304470370842,0.112833834534993,0.151540883871334
"343263",1.53231750171715,0.0984397110359177,0.150840892084315
"50632",1.65026141294923,0.0913401591359601,0.150735140074717
"1258",1.43951713676041,0.10462456002624,0.150608847083791
"57110",1.31067885170642,0.114715697898747,0.15035543919463
"253868",1.48817205176432,0.10088072178021,0.150127870715122
"1136",1.33931887779422,0.111418531916642,0.149224943132077
"90632",1.57853580855001,0.0943282175443553,0.14890046915046
"4477",1.37435527651768,0.108039813519133,0.148485087784006
"401250",1.40694375561573,0.105172390514494,0.147971638097546
"6003",1.32954450712139,0.110971102333862,0.147541019557192
"56884",1.29740996419476,0.113285374119763,0.146977573180511
"149563",1.34205634776549,0.109192106662159,0.146541959871836
"400696",1.31308499120871,0.111259661450401,0.146093391577483
"4504",1.44379440341516,0.101164857428343,0.146061254977334
"114824",1.44447418231105,0.101004221714608,0.145897990571172
"7306",1.31449626463683,0.110986499838329,0.145891339462599
"54033",1.28516499095365,0.113361018097995,0.145687611798407
"26074",1.48142719405436,0.0982992245611448,0.145623144419336
"92291",1.31813791795383,0.109612893594318,0.144484911343308
"23544",1.4065001066923,0.102090214629601,0.143589897768774
"5063",1.42823820805794,0.0997787557766925,0.142507831352755
"341405",1.45807818917294,0.0977256752565333,0.142491675613749
"57094",1.53798340085307,0.092450367600493,0.142187130772323
"10804",1.36798812484669,0.103539739217666,0.141641133699491
"6866",1.54386222762699,0.0909089589551728,0.140350907883784
"2676",1.50104448818574,0.0932730421817272,0.140006985863198
"5196",1.46474836269871,0.0955357894304736,0.139935891147415
"27283",1.30565375376091,0.106645281835246,0.139241812549079
"340206",1.37300309628994,0.100585506230488,0.138104211496351
"2070",1.34692431836144,0.102048352279189,0.137451407333555
"728358",1.34883855821671,0.10163954117077,0.137095332170589
"6327",1.29706717576634,0.103247125617326,0.133918457630457
"1469",1.3231148981761,0.0999974736787864,0.132308147204375
"1232",1.28861544842123,0.102429722867823,0.131992523264982
"1770",1.3377556014309,0.0985303482121809,0.131809525231782
"6657",1.32975811064593,0.0986853441944703,0.131227636844483
"677779",1.36259295889431,0.0943768098262825,0.1285971765522
"105",1.33964768291785,0.0958649433899162,0.128425249285352
"85235",1.28717747664674,0.0996665375813273,0.12828852235005
"89780",1.45814994955492,0.0870419528775361,0.126920219197541
"149685",1.36544035059765,0.0927211433483635,0.126605190481404
"284680",1.36550597205817,0.0918868448118185,0.12547203534412
"2899",1.43413668966719,0.0872820666442856,0.125174414124547
"3747",1.44665015297449,0.0862864542767814,0.124826312279132
"9074",1.27791884916916,0.0972166178663467,0.12423494842388
"5122",1.396045606677,0.0883058851853786,0.123279043056771
"2516",1.31048227924733,0.0938144342346804,0.122942153602163
"146771",1.30413170903958,0.0939502177896526,0.12252345809066
"81033",1.58117360723018,0.0772520351322438,0.122148879055923
"55130",1.31400878178718,0.0926227388291319,0.12170709221466
"779",1.4183006924451,0.0854076989391823,0.121133798545585
"92235",1.39598098656594,0.0866509950584345,0.120963141568593
"83546",1.3354028920354,0.0905629909903081,0.120938080079834
"419",1.40338954337112,0.0855268382571049,0.120027470487614
"6975",1.42395434600327,0.0842378318328502,0.119950826736279
"8468",1.30205711974665,0.0921081061293954,0.119930015372159
"138046",1.34921016330906,0.0888688612858884,0.119902770848624
"79853",1.29547914263032,0.0923149656944808,0.119592112609833
"440050",1.30325672246636,0.0912728690550496,0.118951980174785
"440563",1.44389831349841,0.081946393367228,0.118322259180218
"390792",1.34349665656896,0.087758846356601,0.117903716664443
"797",1.28788461045641,0.0903901677235785,0.11641210594777
"6663",1.36458125019231,0.0852153817969028,0.116283312228033
"391712",1.27884859419796,0.0907191699696405,0.116016082982481
"440508",1.28365647146147,0.0902537342847315,0.115854790088159
"84931",1.29754620697432,0.0888993366122452,0.115350997023752
"285768",1.31423263317693,0.0873210948391558,0.114760232402356
"284578",1.30253136784497,0.088090827929202,0.114741066597219
"51725",1.44609258714814,0.0787047092863648,0.113814296672661
"6708",1.45013129151938,0.0782261584513641,0.113438200185677
"138240",1.32194971008523,0.0853171672609059,0.112785004525848
"143241",1.35470475679917,0.0829759221596627,0.112407876449492
"8788",1.29028383967371,0.086637901986235,0.111787484836074
"2829",1.31532592183457,0.0844797135248061,0.111118357068336
"401285",1.30982304726451,0.0846822102483672,0.11091871067661
"7379",1.31891889436738,0.0836558995611113,0.110335346556449
"284293",1.40589239268631,0.0782899231668206,0.110067207404229
"7047",1.51362276633008,0.0714234759117247,0.108108199190414
"284525",1.39460371780512,0.0772410578392737,0.107720666429851
"85413",1.29926495331756,0.0827452117468438,0.107507953677514
"285093",1.28810272149549,0.0832520701728079,0.107237218159727
"946",1.28359266046772,0.0830871441512547,0.106650048411774
"5457",1.28806930376346,0.0822173061750573,0.105901588322213
"574028",1.28495151149762,0.0817655238799602,0.10506473349795
"54094",1.3625195083462,0.077071441295309,0.105011342301217
"284312",1.34426695001442,0.0775827849046316,0.104291973637374
