"Gene","VIF","CV","cv_cluster","vif_cluster","CV_Level","VIF_Level","Category"
"11279",3.98246345233531,0.332269509560817,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"283349",2.34684167673255,0.332230055519057,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"8029",1.1736757149537,0.332094625832162,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"79966",1.84590005161542,0.331802061867755,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"346007",1.3165502230833,0.331738279896997,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"23708",1.32493940241426,0.331619277929576,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"81578",1.45674512960619,0.331487051075817,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"347746",1.556394170614,0.33144453235363,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3099",1.43116339162412,0.331387708124042,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"1846",1.67584624780405,0.331372145274383,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"150209",1.46066722079588,0.331360683585955,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"6540",2.32984590256686,0.331237875401001,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"6590",1.38811046192077,0.331117594811991,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"151126",2.10810798553337,0.331052813040084,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"11217",2.9764680183088,0.331001154870324,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"150726",2.1832500856747,0.330869166011851,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"7474",1.18985788428503,0.330795875018005,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"80115",1.5314564608607,0.330786921092003,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"113802",1.36783554951659,0.330594105173317,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"1009",2.24694472626427,0.330591182536694,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"130399",1.76070944385489,0.330451011707767,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"23026",1.63613945297649,0.330288288212906,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"140691",1.38473556548896,0.330282318884582,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"118663",1.34101000207612,0.330121986799965,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"4621",1.22071739562945,0.330034674666456,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"10024",2.60249100194788,0.329991961488373,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3767",1.46442445918673,0.329799530151211,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2252",2.09168363835212,0.329579634174822,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"57091",1.72715986600887,0.329443436089319,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"261729",1.39375703054838,0.329429869965972,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"100190986",1.58337839102239,0.329346179845451,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"256380",1.33886699521568,0.329037255595891,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"4318",1.30090055936631,0.328950019131567,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"6345",1.61991878358198,0.328890787041922,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"401127",1.33245710918407,0.328479667758979,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"728723",1.90227956403073,0.328382611813562,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"5019",1.83257310831164,0.328323714076063,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"57710",1.52189798001169,0.32825141049167,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"80003",1.82853545035315,0.328143507370336,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"401207",1.38712491957318,0.328111132046244,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"7399",1.66539278280329,0.328004370308889,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"11248",1.20199520986697,0.327918190091183,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"8821",3.3837347465105,0.327719749985869,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"8353",1.3398311598376,0.327717030636289,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"200844",1.49213205313765,0.32763311691757,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"23414",3.35134440239002,0.32727239678412,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"126668",1.38601281994321,0.327236633987663,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"285386",2.51621064760901,0.327230731002913,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"203238",1.5032267789544,0.327087288343872,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"79801",1.99013299265363,0.326793526975213,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"751867",1.51993985242896,0.326728707160303,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"10810",1.28695136987033,0.326689167443034,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"10877",1.64232162533351,0.326521129603993,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"285800",1.68472454280681,0.326402142004819,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"6718",2.09646354379922,0.326362725985542,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"151306",3.53538257432093,0.326328984740299,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"84807",2.43499630459643,0.326277796228903,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"388341",1.62085872311926,0.32609033912533,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"145226",1.23727815518645,0.326051004343782,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"146909",7.15935739475195,0.326016481116505,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"100133161",1.61002011935134,0.325954183052719,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"79659",1.62643891539456,0.325903544336807,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3012",1.37721651917125,0.325895572768896,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"149134",1.46301596372346,0.325863875219138,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"1608",1.6155664007076,0.325832818870715,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2247",1.44467464594377,0.325680881837144,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"701",5.74349646578398,0.325678091228726,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"2354",1.7668397592406,0.325647732845182,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"5553",1.51151944944274,0.325487335894561,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3002",1.81710352950459,0.325251490925365,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"117854",1.61377253971465,0.325236959275334,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"345462",1.63490756661897,0.325226302495873,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"83876",1.91181197629492,0.325207328988266,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"5239",1.34070636131678,0.325194485233808,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"10351",1.99733963736528,0.325086849319744,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"9900",2.10655702966721,0.324903276168245,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"83854",3.76567415968393,0.324824013505837,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"8875",1.51183720720137,0.324576883310279,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"10125",3.33624884153249,0.324480973932942,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"80312",2.23413596196147,0.324447318694412,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"221981",1.42392366291593,0.323990455960889,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"79870",1.24125413522293,0.323839265041499,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"4867",1.83087871323563,0.323796249701109,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3004",2.54568573344197,0.323712148796187,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"4018",1.75845489161431,0.323617979126702,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"80119",4.23873437968515,0.323596612971718,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"2861",1.35705536137718,0.32327843449675,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"121268",2.21796242675264,0.32324876893898,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"80139",1.54802185875508,0.323236750736469,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"123036",1.54207100016961,0.323133406039009,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"29893",1.82492048915247,0.323053795969288,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2281",1.33332624598277,0.322996814081611,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"10693",1.68519712886406,0.32284651464981,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"332",2.01355807336672,0.322651554040154,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2939",1.34290063810056,0.322609447782073,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"10993",1.51752365208587,0.322469370222827,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2833",3.91555759111267,0.32234248091789,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"89958",2.36408915130846,0.322271784869285,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"114800",1.4222475463018,0.322252544394898,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"9833",6.34228793289108,0.322192264111781,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"4493",1.40540802836463,0.32205630921816,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3549",1.25855008923696,0.3220202609733,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"221150",4.81773382354189,0.32194448494671,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"1557",1.60996823031298,0.321838497389237,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"9633",1.88151470911484,0.321263986101048,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"11123",1.9718915673205,0.321239420268502,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"440689",1.47522333171796,0.321210936619399,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"763",1.71998319276069,0.321133310256147,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"636",2.63940209487775,0.321071751363949,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"10894",2.59627081070746,0.321011654126696,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"9154",2.48573303147161,0.320726500838294,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"5563",1.65731141174919,0.320702780815921,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"9934",1.67236561868002,0.320672690851018,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"115701",1.21324024549017,0.320632865157797,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"404037",1.87792858692625,0.320598142586264,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"1582",3.02914355798115,0.32057348699325,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"100302650",1.54046609113598,0.320499292069766,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"285755",1.41881946186072,0.320056343711748,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"119587",2.44341778588626,0.320021882461242,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"284904",1.49194217991414,0.319860991238164,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"1634",6.8825257098297,0.319849633695555,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"30009",3.44127434152381,0.319798886550473,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"728323",1.61928794192961,0.319735374049581,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"79088",1.98694980799818,0.319701027442164,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"8013",2.065290060127,0.319652002767456,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"646962",1.41810570069407,0.319530138349621,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"144423",1.48413506397508,0.319515663905834,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"113730",1.28722221008482,0.319490752398117,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"79843",1.41821544172841,0.319438239909683,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2219",2.51798705433183,0.319396417706052,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"8856",2.98124620705491,0.319358054211151,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2152",2.62324348697241,0.319335752539609,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2210",2.26225147043213,0.31926057636115,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"6506",1.88489938230144,0.319233874255446,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"5199",4.42569405626607,0.319233688865728,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"344148",1.63757904323263,0.319171692732397,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"653268",1.32138041081466,0.319084241689252,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"55370",1.43494619136832,0.318973550964875,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"10538",1.41358454713362,0.318748195328917,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"9625",1.44853760235371,0.318702105637951,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"151354",1.48844060169984,0.318584333048876,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"137835",5.23605396630321,0.318372151293559,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"124961",1.74278268074375,0.318178888280508,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2737",1.75839882178258,0.317989593505522,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"699",1.94471232570613,0.317920919162615,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2781",1.41967140028673,0.317744787738443,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"147686",1.61455099169245,0.317713242603015,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"283663",2.27575171077249,0.317663119817433,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"57161",2.21673729077573,0.317635262300568,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"23108",1.90300197272459,0.317464009262582,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"84302",1.63645256137091,0.317434373596223,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"51301",1.76325560375941,0.317133535647221,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"6913",1.68343496956467,0.316924477435263,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"874",1.79692038948277,0.316912514181593,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"969",4.76045582717677,0.316908099839803,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"340156",1.22528696723136,0.316865725137689,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"414152",1.46934263831527,0.316849366111871,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"84217",1.93992104733473,0.316769987432371,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"89932",1.98081689295826,0.316658143906512,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"22914",3.68059234477508,0.316626898902877,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"5125",1.97029020495747,0.316592950154247,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3400",2.28854702709631,0.316538921265459,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"51512",6.30548406270787,0.316370627544947,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"9992",1.5412443206895,0.31635918200751,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"400954",1.55577356421169,0.316209350277906,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3680",3.2896799153348,0.316186211961005,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"254295",2.04281061410537,0.316086262832264,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"1259",1.58645783901334,0.316000142087862,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"151056",2.46658197652812,0.315987336983393,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"1116",1.23781294865392,0.315962236341174,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"64101",3.16616548405922,0.315908501635557,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"284406",1.58054838757119,0.315898240181968,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"27074",1.3593729800792,0.315687570270427,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"641",2.62220505288519,0.315664441265586,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"128497",1.46122880455931,0.315649917023332,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"400746",1.42307732355472,0.315612551984516,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"641455",1.37313255840385,0.315538962913034,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3702",11.7868546193601,0.315504745607758,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"79019",3.25403446493274,0.315472767564889,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"288",2.42068661662777,0.315360175372813,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"64919",8.17720895160433,0.315319950732786,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"5348",1.65778590777789,0.315291987851319,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"1401",1.62417506913905,0.315252549965041,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3624",1.41683809977237,0.315249777209486,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"11082",1.33677754026046,0.315234190935578,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"400931",1.84747290639003,0.315146938818651,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"92659",1.56651518146145,0.315051917329039,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"675",2.83344698016123,0.314984813311844,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3216",1.47043479938714,0.31487594145786,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"6696",1.47205238076006,0.314863514295438,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"283487",1.23963728880284,0.31485473110197,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"283345",1.74630937228329,0.314802106807956,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"4135",1.72477341095031,0.314755151179761,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"285513",1.95986656329921,0.314720041676578,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"80129",1.54291636203758,0.314685800143564,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"170691",1.28914649768394,0.314650592648157,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"9911",1.58356165575171,0.314562717422133,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"387923",1.24055448986844,0.314519830895743,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"374887",1.60193452464105,0.314510795417481,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"6462",1.49655130038495,0.314262778351977,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"100130933",1.45609684801407,0.314100795590285,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"55165",5.60948329452953,0.314060326952871,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"55711",1.62317437317213,0.313982642367494,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"11339",4.0372377775819,0.313971808770582,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"414235",1.82200845993509,0.313928058363663,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"147906",3.24591358644871,0.313889794168058,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"319",3.04689816456757,0.313752399589768,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"55872",2.96682300164404,0.31362714890334,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"4751",5.04350542927078,0.313596224125113,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"648791",1.4881129194907,0.313577720318521,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"7976",1.68533038784919,0.313522548252113,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"157570",3.30363545850624,0.313376623102846,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"199800",1.58482831421881,0.313367493332132,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"10610",1.45533608422611,0.313240783164951,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"7761",1.86359586036486,0.312984144189378,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"6329",1.75357085376436,0.312790834421825,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"94120",3.06749080868038,0.312753497439212,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"11004",8.24617844744761,0.312721725948462,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"1870",3.70284522577556,0.312657025573014,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"375704",1.38262195886512,0.312523252568262,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"134728",1.77686588586372,0.312510882550812,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"145820",2.24152026171047,0.3124792096404,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"440823",2.0011826962743,0.312472730169541,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"90586",1.66556397656142,0.312449828748849,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"7429",1.59451004492949,0.31244737265005,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"100272228",1.43793794650101,0.312409608899289,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"1029",1.77800627683792,0.312381407994721,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"81029",1.32271979365232,0.312376551066608,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"9493",6.43233397472506,0.312373285111468,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"445577",2.32713653971226,0.31227335571206,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"27076",1.26504956311877,0.311970655847888,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"688",1.97737166396943,0.311856482633327,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"389058",1.88533184741593,0.311649231599518,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"915",4.41854186544465,0.311376099623828,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"2827",2.8263975778321,0.311166530714448,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"9051",7.34547663487346,0.3109192179152,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"84099",1.38756677734212,0.310579353427233,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"3316",3.6471230712661,0.310520469444846,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"160335",2.74115045483013,0.310428272688697,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"2258",1.40723473028923,0.310337989403913,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"22873",1.8301977427058,0.310278456060457,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"9751",2.56473969279342,0.30987904253074,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"8111",3.45839216450698,0.309859514724347,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"23043",2.1355615272104,0.309627040037634,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"921",5.91347068155295,0.309534656243188,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"55016",3.98928398992813,0.309430237893261,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"169436",1.55432813140067,0.309422970751426,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"389643",1.86931044404933,0.309322126616272,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"4998",5.59855968306248,0.309239578444789,2,1,"Medium_CV","Medium_VIF","Medium_CV + Medium_VIF"
"10663",3.08749467386973,0.309230577973657,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"11245",2.11483165606731,0.308943607704938,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"1571",1.80239371122261,0.308814655063159,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"26353",1.87983202866791,0.308744362340545,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"54106",1.5021093258411,0.308682391676801,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"90355",1.72478250621259,0.308369442674642,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"57643",2.00820453433422,0.308319972683172,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
"51339",2.33923025204085,0.308273625684868,2,2,"Medium_CV","Low_VIF","Medium_CV + Low_VIF"
