"Gene","CV","Avg_Correlation","Combined_Score"
"100130418",1.30080776296182,0.12737092007778,0.165685081612765
"79258",1.29437247771582,0.12792602167513,0.165583921639966
"51127",1.05708833687642,0.156569541125972,0.165507835834359
"10232",1.55002813303099,0.106700360378865,0.165388560391786
"10164",1.0280393158753,0.160208493711963,0.164700630273059
"9503",1.30047277783119,0.126607660088041,0.164649815409402
"392862",1.21260450600472,0.135583504337788,0.164409168299912
"149563",1.34205634776549,0.122348431426008,0.164198489034425
"220382",1.37170877736526,0.119541803373695,0.163976540949769
"1134",1.2332976092269,0.132919644936834,0.163929480319886
"51481",1.23361631770864,0.132510513177329,0.163467131323498
"158511",1.38552712427724,0.117790011829633,0.163201256358892
"199713",1.39438175482637,0.116764250850242,0.162813941001547
"54866",1.15301782352718,0.141110190839409,0.16270256511916
"90161",1.07488920777877,0.151334954644824,0.162668309507412
"10753",1.2579205088188,0.129146409799373,0.16245591752695
"348825",1.24167539477113,0.130731787141394,0.162326443407926
"2700",1.0738362341321,0.150947384723482,0.162092771163553
"51207",1.53742748794581,0.105285641603339,0.161869039486985
"148641",1.10427569551451,0.146282076354623,0.161535741607808
"2254",1.41668914786184,0.113931273503179,0.161405198774032
"6545",1.07974088723228,0.14925916535027,0.16116122362285
"162387",1.10441032514839,0.145873034575802,0.161103685546243
"340273",1.45887659035633,0.110410760050072,0.1610756731605
"909",1.04283423145225,0.154357316073373,0.160969093076408
"654463",1.44786417788832,0.111085571272768,0.1608368193261
"6756",1.26385925457117,0.126914111516266,0.160401574375511
"29986",1.25336492465776,0.127850483407304,0.160243311503254
"60598",1.04821566177494,0.152683429183488,0.160045161763637
"4102",1.32005206848585,0.121120879145901,0.159885867053371
"285629",1.35879397627087,0.117496017296629,0.159652880538477
"642968",1.10353813971315,0.144625456083712,0.159599706761786
"79444",1.06184737071017,0.150171775509548,0.159459504979692
"7022",1.25388172529624,0.127113742773564,0.159385599097779
"4246",1.22781315638831,0.129633087321293,0.159165210116319
"5522",1.04040206459001,0.152926753241085,0.159105309803071
"170685",1.02027872731334,0.155417060912501,0.158568721110587
"793",1.52244961275144,0.104023250333789,0.158370157187824
"131873",1.04240612438841,0.151858730838918,0.158298471068339
"54033",1.28516499095365,0.123108984730449,0.15821535724742
"1258",1.43951713676041,0.109797542478626,0.158055443972161
"2571",1.09493683786781,0.144205046427526,0.157895417539936
"114815",1.43973385277656,0.109568863993221,0.157750002701312
"375323",1.44690918699307,0.10901006824485,0.157727669218215
"148198",1.35957078504189,0.116000799416436,0.15771129792809
"3207",1.38913195227532,0.113435149661969,0.157576390906574
"6861",1.15595149083419,0.136309592279307,0.157567276410266
"253868",1.48817205176432,0.105505632649468,0.157010533812652
"57110",1.31067885170642,0.119753877349567,0.156958874451921
"145258",1.43019088887317,0.109639887712799,0.156805968463923
"145645",1.0413064685337,0.150447099378041,0.156661537754486
"27285",1.22342171949596,0.128051300077029,0.156660741723932
"6423",1.27739633151922,0.122371416753791,0.156316798844102
"200150",1.39228667907872,0.11224543829842,0.156277828530244
"92369",1.03850658187892,0.150228055523469,0.156012824443994
"440905",1.1209279827487,0.139066479459756,0.155883508288787
"340024",1.16663202520712,0.133605911684135,0.155868935327707
"54596",1.3080211232334,0.118914448175971,0.155542610071813
"152756",1.0794744936166,0.143899534087181,0.155335876690425
"3854",1.41017846064921,0.110064779320761,0.155210981074245
"389816",1.30210797071738,0.11896305552868,0.154902742824789
"653",1.03626435840101,0.149011783297162,0.154415600012625
"84623",1.17954466045509,0.130774262620101,0.154254083198492
"574029",1.0742811267122,0.143306804464509,0.153951795365657
"340359",1.1875022688466,0.129551806010978,0.153843063571211
"128153",1.14780028116493,0.133975787365782,0.153777446407738
"143425",1.15325908008923,0.13333204658034,0.153766393385657
"29106",1.27556924655783,0.120513405792368,0.153723194226689
"27198",1.21926424005781,0.125779004693836,0.153357842573258
"55586",1.12588481286711,0.135993717670033,0.153113261370028
"347487",1.15088949103002,0.132731794698204,0.152759627643718
"7139",1.13576097678008,0.134428244530229,0.152678354314485
"94027",1.33542482761383,0.114255397700215,0.152579494777759
"728358",1.34883855821671,0.113015032161565,0.15243903303762
"57565",1.21249253086112,0.125647991631591,0.152347251371004
"171022",1.3910123977276,0.109393032588974,0.152167064556282
"121355",1.25883374392718,0.120666000837668,0.151898433599201
"51438",1.22346107339271,0.124092676124872,0.15182255873191
"9427",1.34879825947506,0.112498072455628,0.15173720432245
"9024",1.13386683842501,0.133725951243906,0.151627421552306
"26289",1.09999693505372,0.137723207848652,0.151495106519283
"166979",1.30837523326581,0.11557582079471,0.151216541492166
"164045",1.24521985906469,0.121398509084014,0.151167834372259
"2825",1.09655329381945,0.137799966519023,0.151105007174645
"1404",1.3157125555303,0.114721080935899,0.15093996657137
"84152",1.18688311155632,0.127152487366737,0.150915139847958
"1114",1.46837617653876,0.102555645414813,0.150590266496669
"54575",1.29188563234741,0.116351692309732,0.150313079594248
"339535",1.1826854022371,0.126963623985216,0.150158024702435
"799",1.15833249872404,0.12963044280543,0.150155154725517
"203447",1.10357185305723,0.135951158927396,0.150031872382784
"347404",1.08141960424152,0.138673792192309,0.149964557471278
"2913",1.56232503667852,0.0959413021658765,0.149891498425288
"55567",1.38764641419077,0.107360267595295,0.148978090355172
"388512",1.25450804091578,0.118677550294584,0.148881941120742
"1470",1.07034878403466,0.138867227018292,0.148636367581293
"4081",1.14545682639902,0.129718821359684,0.148587309438885
"9071",1.01926814660256,0.14576222421628,0.148570792121594
"89766",1.36923246184187,0.108350368390754,0.148356841653145
"348938",1.14483960859656,0.129137709335782,0.147841964611033
"1280",1.5112884197994,0.0977888769119405,0.147787197262205
"200407",1.19279361456988,0.123833493451337,0.147707800258636
"55885",1.18698592335763,0.124417507948858,0.147681830554531
"149685",1.36544035059765,0.108018304680428,0.147492551813808
"23544",1.4065001066923,0.104857599394418,0.147482224735748
"79953",1.10506350436383,0.133459072720944,0.147480750590154
"6543",1.01859515250453,0.144607618328361,0.147296619044494
"9228",1.16403040201087,0.126523362707654,0.147277040756358
"2980",1.32479886115612,0.110819239289664,0.146813202005135
"10321",1.53905509076963,0.0953811130525129,0.146796787606743
"79820",1.17418389938578,0.12488003099946,0.146632121754364
"56884",1.29740996419476,0.112966263644428,0.146563556070132
"1510",1.03775784970111,0.141190424828392,0.146521471668298
"26050",1.20123939070756,0.121099904044966,0.145469974949719
"132332",1.23102791854192,0.118068241261631,0.14534530128621
"92291",1.31813791795383,0.110217695515654,0.145282123688674
"23120",1.1662858759045,0.124507469117635,0.145211302676513
"729993",1.20520634475169,0.120367775374219,0.145068006584655
"400696",1.31308499120871,0.110162350376537,0.144652528875706
"2662",1.09425133922926,0.132181757263703,0.144640064907484
